establishment_name,state,naics_code,inspection_date,year
"H MART COMPANIES, INC.",NY,445110.0,2015-05-19,2015
THE GOLUB CORPORATION,NY,445110.0,2015-05-15,2015
SAFEWAY INC,WA,445110.0,2015-05-07,2015
SAFEWAY INC,WA,445110.0,2015-05-07,2015
SUPERMERCADO MR SPECIAL INC ,PR,445110.0,2015-05-07,2015
MR. SPECIAL INC.,PR,445110.0,2015-05-05,2015
WAL-MART PUERTO RICO INC,PR,445110.0,2015-04-28,2015
PUEBLO INC.,PR,445110.0,2015-04-24,2015
KROGER,OH,445110.0,2015-04-23,2015
SUPERMERCADO MR. SPECIAL INC.,PR,445110.0,2015-04-22,2015
WHOLE FOODS MARKET,CA,445110.0,2015-04-21,2015
FRED MEYER,AK,445110.0,2015-04-21,2015
TRI-STAR SUPERMARKET INC,VA,445110.0,2015-04-20,2015
ALBERTSONS LLC,WA,445110.0,2015-04-15,2015
GOLUB CORPORATION,NY,445110.0,2015-04-15,2015
AGUSTIN MORALES INC,PR,445110.0,2015-04-14,2015
"RIVIERA BEACH SUPERMARKET, INC.",MD,445110.0,2015-04-10,2015
DGA SELECTOS MANA INC,PR,445110.0,2015-04-09,2015
SUPERMERCADO MR SPECIAL INC,PR,445110.0,2015-04-09,2015
SMITH'S FOOD & DRUG #371,NV,445110.0,2015-04-08,2015
PAYLESS DISTRIBUTION CENTER,GU,445110.0,2015-04-08,2015
WALMART PUERTO RICO INC,PR,445110.0,2015-04-08,2015
SHEILA I RODRIGUEZ OLIVERA,PR,445110.0,2015-04-01,2015
"WHOLE FOODS MARKET GROUP, INC.",OH,445110.0,2015-03-30,2015
"MORAN FOODS, LLC ",FL,445110.0,2015-03-19,2015
ALDI STORE 34,MO,445110.0,2015-03-12,2015
SUPERMERCADO CAGUAS CENTRO INC,PR,445110.0,2015-03-09,2015
"HYVEE, INC. #1474",NE,445110.0,2015-03-06,2015
SCOLARIS FOOD AND DRUG CO.,NV,445110.0,2015-03-04,2015
0423-WAL-MART STORES,AL,445110.0,2015-02-26,2015
RALEIGH & RON CORPORATION,MI,445110.0,2015-02-24,2015
PAQ INC.,CA,445110.0,2015-02-23,2015
7 MILE FOOD SUPERMARKET,MI,445110.0,2015-02-20,2015
THE KROGER COMPANY,OH,445110.0,2015-02-20,2015
KROGER,TX,445110.0,2015-02-13,2015
"WAL-MART STORES, INC.",TX,445110.0,2015-02-10,2015
"WHOLE FOODS MARKET, INC.",MA,445110.0,2015-02-04,2015
"THE STOP AND SHOP SUPERMARKET COMPANY, INC.",MA,445110.0,2015-01-30,2015
SAM J REED INC,WA,445110.0,2015-01-29,2015
COUNTY MARKET,MO,445110.0,2015-01-28,2015
"PUBLIX SUPER MARKETS # 0246, INC. ",FL,445110.0,2015-01-28,2015
SOURCE REFRIGERATION AND HVAC,CA,445110.0,2015-01-15,2015
SAFEWAY STORE #267,AZ,445110.0,2015-01-15,2015
"SUPERMERCADO MR. SPECIAL, INC.",PR,445110.0,2015-01-15,2015
PUEBLO INC.,PR,445110.0,2015-01-14,2015
SUPERMERCADO PLAZA BORINQUEN AGUADILLA INC.,PR,445110.0,2015-01-14,2015
TRADER JOE'S COMPANY,CA,445110.0,2015-01-14,2015
IGA KORTE'S INC,MI,445110.0,2015-01-09,2015
SUPER TARGET,FL,445110.0,2015-01-08,2015
COSTCO WHOLESALE CORPORATION,IL,445110.0,2015-01-06,2015
GOODRICH'S SPARTAN SHOP-RITE MARKET INC,MI,445110.0,2014-12-30,2014
99 CENTS ONLY STORES,CA,445110.0,2014-12-29,2014
SMITH'S FOOD AND DRUG CENTER,NV,445110.0,2014-12-29,2014
ALBERTSON'S ,CO,445110.0,2014-12-24,2014
TRADER JOE'S EAST INC.,NY,445110.0,2014-12-23,2014
WAL-MART STORES INC - STORE #2998,CA,445110.0,2014-12-19,2014
WAL-MART OF PUERTO RICO,PR,445110.0,2014-12-10,2014
"FIESTA SUPERMERCADO, INC.",IL,445110.0,2014-12-09,2014
"WAL-MART STORES, INC.",FL,445110.0,2014-12-04,2014
FOOD LION,VA,445110.0,2014-12-02,2014
"FRESH & EASY, LLC",NV,445110.0,2014-12-01,2014
THE FRESH MARKET,VA,445110.0,2014-11-24,2014
EL CERRITO NATURAL GROCERY COMPANY,CA,445110.0,2014-11-18,2014
WOODLAWN ENTERPRISE LLC,VA,445110.0,2014-11-14,2014
"JEWEL OSCO, INC.",IL,445110.0,2014-11-07,2014
SAVE MART SUPERMARKETS,CA,445110.0,2014-11-04,2014
THE FRESH MARKET STORE #181,NJ,445110.0,2014-10-31,2014
RETAIL RELAY INC ,VA,445110.0,2014-10-28,2014
KINGS SUPERMARKETS INC.,NJ,445110.0,2014-10-22,2014
HY-VEE,IA,445110.0,2014-10-20,2014
THE LINGLE CORPORATION,PA,445110.0,2014-10-16,2014
"SUPERMERCADO LA VILLITA, INC.",IL,445110.0,2014-10-14,2014
FOOD GIANT SUPERMARKETS INC,TN,445110.0,2014-10-10,2014
KROGER CO. LTD.,IL,445110.0,2014-10-08,2014
GIANT EAGLE,OH,445110.0,2014-10-03,2014
"HY-VEE, INC.",WI,445110.0,2014-10-01,2014
"SHAW'S SUPERMARKETS, INC.",MA,445110.0,2014-09-25,2014
FAIRPLAY INC.,IL,445110.0,2014-09-22,2014
"SIMMONS CENTER MARKET, INC.",MD,445110.0,2014-09-04,2014
SUNFLOWER FOOD STORE,MS,445110.0,2014-08-28,2014
REESE & RAYS IGA,MT,445110.0,2014-08-11,2014
WHOLE FOODS MARKET,FL,445110.0,2014-08-01,2014
BROWN'S BROOKLAWN INC.,PA,445110.0,2014-07-29,2014
"PUBLIX  SUPER MARKETS, INC.",GA,445110.0,2014-07-19,2014
KING SOOPERS,CO,445110.0,2012-08-06,2012
"DEMOULAS SUPER MARKETS, INC.",NH,445110.0,2012-07-24,2012
GIANT EAGLE INC.,PA,445110.0,2012-07-24,2012
THE FRESH MARKET #121,NJ,445110.0,2012-07-23,2012
EL AHORRO SAVE-A-LOT #18,TX,445110.0,2012-06-15,2012
GIANT FOODS,PA,445110.0,2012-06-12,2012
WAL MART STORE 126,AR,445110.0,2012-06-12,2012
"PAESANO FOODS, INC.",FL,445110.0,2012-06-01,2012
FAIRPLAY FINER FOODS,IL,445110.0,2012-04-24,2012
THE KROGER COMPANY,OH,445110.0,2012-04-19,2012
INSERRA SUPERMARKETS INC,NJ,445110.0,2012-04-10,2012
INSERRA SUPERMARKETS INC.,NJ,445110.0,2012-04-10,2012
INSERRA SUPERMARKETS INC,NJ,445110.0,2012-04-10,2012
INSERRA SUPERMARKET,NJ,445110.0,2012-04-10,2012
INSERRA SUPERMARKETS - SHOPRITE LODI,NJ,445110.0,2012-04-10,2012
INSERRA SUPERMARKETS - PASSAIC,NJ,445110.0,2012-04-10,2012
INSERRA SUPERMARKETS - SHOPRITE PALISADES PARK,NJ,445110.0,2012-04-10,2012
INSERRA SUPERMARKETS - RAMSEY,NJ,445110.0,2012-04-10,2012
INSERRA SUPERMARKETS - NORTHVALE,NJ,445110.0,2012-04-10,2012
INSERRA SUPERMARKETS - EMERSON,NJ,445110.0,2012-04-10,2012
WOODLAND FOODS,IL,445110.0,2012-03-27,2012
WOODLAND FOODS,IL,445110.0,2012-03-27,2012
"WEGMANS FOOD MARKETS, INC.",NJ,445110.0,2012-03-15,2012
"WINCO FOODS, LLC STORE #42",ID,445110.0,2012-03-13,2012
"DEMOULAS SUPER MARKETS, INC.",MA,445110.0,2012-02-21,2012
MEIJER INC.,IL,445110.0,2011-12-29,2011
DEFENSE COMMISSARY AGENCY,CA,445110.0,2011-12-28,2011
DEFENSE COMMISSARY AGENCY - OLF IMPERIAL BEACH,CA,445110.0,2011-09-26,2011
ULTRA FOODS,IL,445110.0,2011-09-08,2011
SAFEWAY #2911,CO,445110.0,2011-08-01,2011
NATURAL GROCERS BY VITAMIN COTTAGE,CO,445110.0,2011-07-25,2011
WINCO HOLDINGS INC,WA,445110.0,2016-02-29,2016
"FIESTA MART, L.L.C.",TX,445110.0,2015-10-21,2015
KBCSC CORPORATION DBA RAINBOW FOODS,CA,445110.0,2010-11-15,2010
SAVE A LOT,MS,445110.0,2013-03-06,2013
"THE STOP & SHOP SUPERMARKET COMPANY, LLC",CT,445110.0,2013-02-25,2013
ALDI,CT,445110.0,2013-02-22,2013
WALMART,CO,445110.0,2013-01-31,2013
SHOPRITE SUPERMARKETS INC.,NJ,445110.0,2013-01-24,2013
"SHAWS SUPERMARKETS, INC.",ME,445110.0,2013-01-22,2013
"WEGMANS FOOD MARKETS, INC.",NY,445110.0,2013-01-09,2013
"WEGMANS FOOD MARKETS, INC.",NY,445110.0,2013-01-09,2013
KOHLER COMPANY,WI,445110.0,2013-01-02,2013
HANNAFORD BROTHERS COMPANY,ME,445110.0,2012-12-11,2012
HANNAFORD BROS. CO.,NH,445110.0,2012-12-11,2012
"MARKET BASKET PRODUCE, INC.",MA,445110.0,2012-12-05,2012
EL AHORRO SUPER MARKET #3,TX,445110.0,2012-11-30,2012
KROGER LIMITED PARTNERSHIP,WV,445110.0,2012-11-27,2012
PYRAMID TRADING INC.,IL,445110.0,2012-11-09,2012
FRONT ROW PRODUCE,MO,445110.0,2012-11-05,2012
WEIS MARKET,PA,445110.0,2012-10-26,2012
"WEGMAN'S FOOD MARKETS, INC.",NJ,445110.0,2012-10-22,2012
"FIESTA MARKET, INC",IL,445110.0,2012-10-10,2012
EL NUEVO BODEGON,NJ,445110.0,2012-09-04,2012
THE GREAT ATLANTIC & PACIFIC TEA CO.,NJ,445110.0,2012-08-31,2012
PUBLIX SUPER MARKETS. INC. ,FL,445110.0,2012-08-14,2012
STOP & SHOP #804,NJ,445110.0,2012-08-08,2012
CHEHALIS GROCERY OUTLET,WA,445110.0,2009-09-15,2009
SCIO HOMETOWN MARKET INC,OR,445110.0,2014-03-11,2014
THRIF-TEE FOOD CENTER,TX,445110.0,2011-01-13,2011
MIKEOLSONS FOOD EMP,WA,445110.0,2010-03-12,2010
"ISLAND PACIFIC VEGAS, INC.",NV,445110.0,2016-06-08,2016
NEW ALBERTSONS INC,OR,445110.0,2010-01-26,2010
SONNENBERGS MARKET & DELI INC,WA,445110.0,2011-08-18,2011
"BROOKSHIRE'S OF EMORY, STORE #004",TX,445110.0,2009-06-02,2009
FOOTHILLS FOODS INC,OR,445110.0,2003-10-14,2003
KING SOOPERS #6,CO,445110.0,2009-04-06,2009
THE KROGER COMPANY,TN,445110.0,2007-09-21,2007
INGLES MARKETS INC.,NC,445110.0,2006-06-12,2006
SAFEWAY INC,OR,445110.0,2016-09-14,2016
H MART PORTLAND INC,OR,445110.0,2016-07-27,2016
FORTALESA INC,OR,445110.0,2016-04-22,2016
"FOOD LION, LLC - STORE #2528",NC,445110.0,2016-04-04,2016
"WHOLE FOODS MARKET GROUP, INC",NC,445110.0,2016-03-16,2016
SOOYA CORP,OR,445110.0,2016-02-29,2016
PRESCOTT CORNER MARKET INC,OR,445110.0,2015-08-20,2015
MEIJER,MI,445110.0,2017-01-26,2017
SUPERMERCADOS SELECTOS ARECIBO,PR,445110.0,2017-01-26,2017
SPROUTS FARMERS MARKET,CO,445110.0,2017-01-25,2017
"THE STOP & SHOP SUPERMARKET COMPANY, LLC",MA,445110.0,2017-01-24,2017
UPCOUNTRY OHANA LLC,HI,445110.0,2017-01-23,2017
NORTHLAND FOOD & FAMILY CENTER INC.,MI,445110.0,2017-01-23,2017
"GORDY'S FOOD & LIQUOR, INC.",WI,445110.0,2017-01-18,2017
SAFEWAY #1304,VA,445110.0,2017-01-12,2017
LUKE'S SUPER MARKET INC,MI,445110.0,2017-01-11,2017
PATS FOOD CENTER INC ,MI,445110.0,2017-01-09,2017
"SMITH'S FOOD & DRUG CENTERS, INC.",AZ,445110.0,2017-01-06,2017
MEIJER,IL,445110.0,2017-01-06,2017
OLESONS FOODS INC STORE 607,MI,445110.0,2017-01-06,2017
QUALITY FOOD CENTERS INC,WA,445110.0,2017-01-04,2017
QSI INC,HI,445110.0,2016-12-29,2016
KGJ ASSOCIATES LLC,NJ,445110.0,2016-12-28,2016
SAVE MART SUPERMARKETS,CA,445110.0,2016-12-23,2016
DELHAIZE AMERICA LLC,VA,445110.0,2016-12-21,2016
RALPHS GROCERY,CA,445110.0,2016-12-21,2016
"NEW EARTH MARKET, LP",CA,445110.0,2016-12-16,2016
WEGMANS FOOD MARKETS INC,VA,445110.0,2016-12-16,2016
PLAZA LOIZA CORPORATION,PR,445110.0,2016-12-16,2016
"SAFEWAY, INC. STORE #1289",CA,445110.0,2016-12-15,2016
W A R FOOD CENTER INC. STORE # 1519,MI,445110.0,2016-12-15,2016
SAVE MART SUPERMARKETS STORE #604,CA,445110.0,2016-12-15,2016
SUPERMERCADOS MAXIMO INC,PR,445110.0,2016-12-10,2016
SUPER ONE FOODS,MI,445110.0,2016-12-08,2016
"SUPER TARGET LIQUOR OF TEXAS, INC.",TX,445110.0,2016-12-07,2016
RALEYS,CA,445110.0,2016-12-07,2016
MCDADES MARKET,MS,445110.0,2016-12-05,2016
"PRICE CHOPPER OPERATING CO., INC.",NY,445110.0,2016-12-05,2016
"SUNFLOWER FARMERS MARKETS, LLC",AZ,445110.0,2016-12-05,2016
"PAQ, INC.",CA,445110.0,2016-12-01,2016
A & S WARREN FOODS INC,MI,445110.0,2016-11-29,2016
SINA FOOD CORPORATION,CA,445110.0,2016-11-28,2016
SAVE MART #92,CA,445110.0,2016-11-28,2016
"H-E-B GROCERY COMPANY, LP",TX,445110.0,2016-11-28,2016
WINCO FOODS LLC,WA,445110.0,2016-11-23,2016
"ROUNDY'S SUPERMARKETS, INC. ",WI,445110.0,2016-11-21,2016
KROGER LIMITED PARTNERSHIP I,MS,445110.0,2016-11-17,2016
"WINCO FOODS, LLC",CA,445110.0,2016-11-16,2016
BROOKSHIRES,TX,445110.0,2016-11-15,2016
"FF ACQUISITION, L.L.C.",VA,445110.0,2016-11-10,2016
BODEGA LATINA CORPORATION,AZ,445110.0,2016-11-10,2016
BODEGA LATINA CORP DBA EL SUPER,CA,445110.0,2016-11-08,2016
"JEWEL-OSCO STORE, INC",IL,445110.0,2016-11-07,2016
SETTLERS CO-OPERATIVE INC,MI,445110.0,2016-11-04,2016
"BAKKALEH ARABEYEH, INC",FL,445110.0,2016-11-03,2016
"RESTAURANT DEPOT, LLC",WI,445110.0,2016-11-03,2016
KROGER,GA,445110.0,2016-10-31,2016
FORWARD CORPORATION,MI,445110.0,2016-10-26,2016
FRED MEYER,AK,445110.0,2016-10-24,2016
ORCA BAY SEAFOODS INC,WA,445110.0,2016-10-19,2016
WEGMAN'S FOOD MARKETS INC,VA,445110.0,2016-10-07,2016
TRADER JOES - STORE #44,CA,445110.0,2016-10-05,2016
GF BEYDOUN LLC,PR,445110.0,2016-10-03,2016
"GRADE A MARKET, INCORPORATED",CT,445110.0,2016-09-21,2016
"SAFEWAY, INC.",CA,445110.0,2016-09-19,2016
"THE FRESH MARKET, INC.",IL,445110.0,2016-09-16,2016
WHOLE FOODS MARKET ,NY,445110.0,2016-09-16,2016
INDUSTRIAL MARKET,CA,445110.0,2016-09-15,2016
SAFEWAY INC #1890,CA,445110.0,2016-09-07,2016
SHOP-RITE,NY,445110.0,2016-08-31,2016
VALLES VILLAGE MARKET,MI,445110.0,2016-08-17,2016
WFM HAWAII LLC,HI,445110.0,2016-08-04,2016
"SUPER STOP & SHOP, #2604",CT,445110.0,2016-07-27,2016
BRICK STREET MARKET,IA,445110.0,2015-08-17,2015
"NATURAL PANTRY, INC.",AK,445110.0,2015-07-27,2015
STOP & SHOP,NJ,445110.0,2015-01-12,2015
LAMP FOODS,MO,445110.0,2014-02-19,2014
CARNICERIA LA RANCHERA,LA,445110.0,2014-01-14,2014
"PUBLIX SUPERMARKETS, INC.",FL,445110.0,2016-01-05,2016
SAFEWAY INC,WA,445110.0,2016-01-05,2016
GROCERY OUTLET,CA,445110.0,2015-12-17,2015
THE GROCERY OUTLET,CA,445110.0,2015-09-29,2015
KROGER STORE 343,TX,445110.0,2015-08-19,2015
 VG'S FOOD CENTER INC,MI,445110.0,2016-04-18,2016
KIRBY CO,WA,445110.0,2016-12-12,2016
WINCO FOODS LLC,WA,445110.0,2016-12-06,2016
SAFEWAY,CA,445110.0,2016-01-04,2016
C & K MARKET INC,OR,445110.0,2017-01-23,2017
CASH & CARRY STORES LLC,OR,445110.0,2017-01-19,2017
WHOLE FOODS MARKET PACIFIC NORTHWEST INC,OR,445110.0,2017-01-18,2017
B & E2 LLC,OR,445110.0,2017-01-12,2017
THE KROGER CO,KY,445110.0,2017-01-11,2017
DOWNTOWN MARKET LLC,OR,445110.0,2017-01-10,2017
WINCO HOLDINGS INC,OR,445110.0,2017-01-03,2017
C & K MARKET INC,OR,445110.0,2017-01-03,2017
TRADER JOES,MN,445110.0,2016-12-29,2016
ALBERTSONS LLC,OR,445110.0,2016-12-20,2016
KROGER LIMITED PARTNERSHIP,KY,445110.0,2016-12-16,2016
WINCO HOLDINGS INC,OR,445110.0,2016-12-12,2016
NEW SEASONS MARKET LLC,OR,445110.0,2016-12-01,2016
SAFEWAY INC,OR,445110.0,2016-11-30,2016
MARKET OF CHOICE INC,OR,445110.0,2016-11-22,2016
PROMISE NATURAL FOODS & BAKERY LLC,OR,445110.0,2016-11-03,2016
TRADER JOES CO,OR,445110.0,2016-10-11,2016
BI-LO STORE 188,SC,445110.0,2016-09-27,2016
WORLD FOODS LLC,OR,445110.0,2016-09-23,2016
EVERGREEN VILLAGE MARKETS LLC,WA,445110.0,2016-05-02,2016
KETTLE FALLS FOODS,WA,445110.0,2009-02-04,2009
H MART PORTLAND INC,OR,445110.0,2011-02-14,2011
BODEGA LATINA CORPORATION ,CA,445110.0,2014-10-17,2014
"WINN DIXIE STORES, INC.",FL,445110.0,2010-03-12,2010
SAFEWAY INC,CO,445110.0,2009-07-09,2009
"INGLES MARKETS, INCORPORATED",NC,445110.0,2011-08-18,2011
TC MARKETS IRON MOUNTAIN INC,MI,445110.0,2011-11-08,2011
ASSOCIATED GROCERS COMMUNITY I,WA,445110.0,2007-09-12,2007
"PW SUPERMARKETS, INC.",CA,445110.0,2009-10-22,2009
RALEY'S,NV,445110.0,2015-09-28,2015
KE MCKAYS MARKET OF COOS BAY INC,OR,445110.0,2004-05-18,2004
KALAMA SHOPPING CENTER INC,WA,445110.0,2009-07-16,2009
"WAL-MART STORES EAST, LP DBA WAL-MART SUPERCENTER",KY,445110.0,2006-04-06,2006
SAFEWAY INC,OR,445110.0,2011-09-23,2011
SUPERMERCADO BELMONTE INC.,PR,445110.0,2015-03-17,2015
JR PRODUCE,TX,445110.0,2009-04-16,2009
HAGGEN INC,OR,445110.0,2010-09-03,2010
SAVEMART,CA,445110.0,2011-12-07,2011
PENN TRAFFIC COMPANY,VT,445110.0,2006-08-28,2006
"SAFEWAY INC, DBA THE VONS COMPANIES, INC",CA,445110.0,2009-12-03,2009
RIAGO INCORPORADO,PR,445110.0,2014-11-12,2014
FOOD CITY STORE # 860,VA,445110.0,2016-06-17,2016
SAFEWAY FOOD & DRUG STORE #1210,NV,445110.0,2005-08-04,2005
WOODLAND FOODS,IL,445110.0,2011-05-17,2011
NAVE INC,PR,445110.0,2015-07-23,2015
RALPHS GROCERY CO/FOOD 4 LESS,CA,445110.0,2010-07-12,2010
"FOOD LION, LLC",NC,445110.0,2016-04-26,2016
"WALT'S MARKET, INC. ",CT,445110.0,2015-08-05,2015
HOMETOWN IGA FOODS,GA,445110.0,2005-12-13,2005
BELL'S ORONO IGA,ME,445110.0,2014-07-29,2014
WINCO FOODS LLC,OR,445110.0,2008-06-08,2008
CIUTI INTERNATIONAL INC,CA,445110.0,2014-03-25,2014
WHOLE FOODS MARKET INC,WA,445110.0,2011-10-07,2011
BUY RITE LIQUIDATORS,PA,445110.0,2006-04-06,2006
"HARRIS TEETER, INC. (STORE #90)",NC,445110.0,2005-07-21,2005
NEW ALBERTSONS INC,OR,445110.0,2009-07-09,2009
SCOTT'S FOOD STORE,IN,445110.0,2004-02-20,2004
"FERN'S GENERAL STORES, INC. DBA FERN'S GROCERY",CA,445110.0,2006-07-24,2006
FOODLAND SUPERMARKET LTD,HI,445110.0,2016-10-05,2016
ROYAL CITY HARVEST FOODS INC,WA,445110.0,2011-03-01,2011
KENNY MORGAN INC,OR,445110.0,2003-08-28,2003
SAFEWAY,CA,445110.0,2003-01-03,2003
"GRADE A MARKETS, INC. #398",CT,445110.0,2015-07-02,2015
SAFEWAY INC DBA CARRS,AK,445110.0,2003-04-17,2003
KROGER #547,MI,445110.0,2008-01-23,2008
DISCOUNT CONVENIENCE STORE #8,NC,445110.0,2005-03-23,2005
WILD BERRY MARKET,CA,445110.0,2005-02-03,2005
PIONEER GROCERY INC,WA,445110.0,2009-12-18,2009
"INGLES MARKETS, INCORPORATED",NC,445110.0,2008-02-15,2008
BASHAS',AZ,445110.0,2014-07-03,2014
SAVE A LOT,GA,445110.0,2011-01-25,2011
KNOWLANS SUPER MARKETS INC,MN,445110.0,2013-04-11,2013
STOP & SHOP,NY,445110.0,2005-06-29,2005
EMPRESAS A CORDERO BADILLO HNC SUPERMERCADO GRANDE,PR,445110.0,2007-01-22,2007
TOWN & COUNTRY SUPERMARKETS,MO,445110.0,2014-11-12,2014
QFC 855,WA,445110.0,2011-03-29,2011
GOOD CHOICE INC DBA ECONO,PR,445110.0,2009-11-17,2009
B & E 4 LLC,OR,445110.0,2008-02-27,2008
RALPHS FOOD WAREHOUSE INC,PR,445110.0,2015-08-11,2015
"FOOD LION, INC. (STORE #842)",NC,445110.0,2008-06-05,2008
"FOOD GIANT SUPERMARKETS, INC.",KY,445110.0,2009-08-18,2009
"FRESH & NATURAL FOODS - BLOOMINGTON, LLC",MN,445110.0,2007-08-09,2007
MDV / NASH FINCH COMPANY,VA,445110.0,2011-06-13,2011
P&C FRESH MARKET,NY,445110.0,2012-03-29,2012
NEW SEASONS MARKET INC,OR,445110.0,2004-10-18,2004
"WHOLE FOODS MARKET, INC.",CA,445110.0,2012-12-31,2012
NEW ALBERTSONS INC,OR,445110.0,2010-03-17,2010
BODEGA LATINA CORPORATION DBA EL SUPER,CA,445110.0,2013-08-06,2013
PLAZA MARKET,WA,445110.0,2010-05-21,2010
CAMAS GROCERY OUTLET,WA,445110.0,2009-03-25,2009
"ACME MARKET, INC",PA,445110.0,2007-02-15,2007
ULTRAMART DBA PICK 'N SAVE,WI,445110.0,2011-04-19,2011
RALPHS GROCERY COMPANY,CA,445110.0,2011-07-13,2011
ETCHEVERRY'S FOOD TOWN,NV,445110.0,2011-10-12,2011
"NEW ALBERTSON'S, INC.",IL,445110.0,2015-02-25,2015
"FOOD LION, LLC",NC,445110.0,2009-10-07,2009
"AUTRY GREER & SONS, INC.",AL,445110.0,2007-05-03,2007
"LA AMAPOLA, INC",CA,445110.0,2016-04-12,2016
SAFEWAY INC.,CA,445110.0,2012-08-10,2012
LONGVIEW CANNED FOODS GROCERY,WA,445110.0,2005-07-12,2005
ALDI INC #8,MI,445110.0,2006-02-02,2006
WINCO FOODS #64,WA,445110.0,2010-08-12,2010
"INGLES MARKETS, INCORPORATED DBA INGLES MARKETS DI",NC,445110.0,2015-04-15,2015
MCK MANAGEMENT INC,OR,445110.0,2006-12-27,2006
SU CASA IMPORTS INC,OR,445110.0,2009-11-18,2009
STATER BROTHERS,CA,445110.0,2005-03-10,2005
WAL-MART STORES INC,TN,445110.0,2007-07-05,2007
SAFEWAY INC,OR,445110.0,2003-12-23,2003
"FOOD LION, LLC DBA BLOOM GROCERY STORE #1438",NC,445110.0,2010-04-13,2010
GIANT EAGLE,PA,445110.0,2007-03-23,2007
PAYLESS SUPERMARKET,VA,445110.0,2006-08-24,2006
CARNIVAL SUPERMARKET INC,CA,445110.0,2012-02-22,2012
"PIGGLY WIGGLY OF SANFORD, INC.",NC,445110.0,2013-01-03,2013
SMITH'S FOOD & DRUG #381,NV,445110.0,2006-10-10,2006
DEPARTMENT OF DEFENSE COMMISSARY AGENCY,GA,445110.0,2010-02-10,2010
"SPD GRASS VALLEY, INC DBA SPD MARKET",CA,445110.0,2011-12-15,2011
LAMKO LLC,OR,445110.0,2008-09-12,2008
VALUE CTR MARKET,MI,445110.0,2012-09-25,2012
CENTRAL MARKET,WA,445110.0,2010-02-01,2010
COPPS DBA ROSE PETALS,WI,445110.0,2006-05-05,2006
FOOD LION LLC,MD,445110.0,2003-06-24,2003
"VICENTE'S LIQUORS & TROPICAL GROCERY, INC. ",MA,445110.0,2015-07-08,2015
SHERMS THUNDERBIRD MARKET INC,OR,445110.0,2010-11-16,2010
SPARTAN STORES ASSOC LLC,MI,445110.0,2011-10-28,2011
"WHOLE FOODS MARKET CALIFORNIA, INC.",CA,445110.0,2011-11-21,2011
KE MCKAYS MARKET OF COOS BAY INC,OR,445110.0,2009-08-07,2009
WHITE SALMON THRIFTWAY,WA,445110.0,2004-12-01,2004
SAFEWAY INC,OR,445110.0,2003-11-05,2003
ALBERTSONS,CA,445110.0,2011-08-24,2011
FAUNA FOODS CORP,NY,445110.0,2003-12-02,2003
"INGLES MARKETS, INCORPORATED",NC,445110.0,2010-06-10,2010
"WHOLE FOODS MARKET, INC. DBA WHOLE FOODS MARKET",CA,445110.0,2004-10-14,2004
FRIDAY HARBOR MARKET PLACE,WA,445110.0,2011-02-16,2011
SELECTOS VISTAMAR INC.,PR,445110.0,2005-04-13,2005
TROY L BERGLUND,OR,445110.0,2009-07-06,2009
SUPER MERCADO MEXICO,CA,445110.0,2006-04-06,2006
BELLINGHAM GROCERY OUTLET,WA,445110.0,2011-05-06,2011
"FOODLAND, INC. DBA FOODLAND MORE FOR LESS - SESSER",IL,445110.0,2005-11-08,2005
DEFENSE COMMISSARY AGENCY SMOKEY POINT,WA,445110.0,2011-04-07,2011
SELECTOS GURABO INC,PR,445110.0,2015-07-31,2015
SUPERMERCADO MR SPECIAL INC,PR,445110.0,2015-01-21,2015
MAC CORNER MARKET LLC,VT,445110.0,2011-03-02,2011
EDELWEISS SAUSAGE CO & DELICATESSEN,OR,445110.0,2007-12-19,2007
EUREKA GROCERY OUTLET,CA,445110.0,2009-09-16,2009
GAVE INC DBA SUPERMERCADO ECONO,PR,445110.0,2011-03-15,2011
"HY-VEE FOOD STORES, INC.",IA,445110.0,2004-08-10,2004
HY-VEE,IA,445110.0,2015-09-22,2015
SUPER MERCADO LOS COMPADRES,NV,445110.0,2008-11-12,2008
SAFEWAY INC DBA THE VONS COMPANIES INC,CA,445110.0,2010-01-07,2010
OLYMPIA GROCERY OUTLET,WA,445110.0,2010-02-09,2010
"LA COLONIA MARKET, INC.",CA,445110.0,2012-02-28,2012
UNION SPRINGS SHUR FINE SUPERMARKET,NY,445110.0,2014-10-02,2014
FOODS CO,CA,445110.0,2007-11-08,2007
FRESH APPROACH III INC,MI,445110.0,2003-10-02,2003
"PUBLIX SUPER MARKETS, INC.",FL,445110.0,2016-02-09,2016
THE KROGER CO.  ,IL,445110.0,2012-07-10,2012
MARKET OF CHOICE INC,OR,445110.0,2009-04-07,2009
MEXICO MEAT MARKET INC.,CA,445110.0,2012-10-25,2012
EMPRESAS BARRETO INC.,PR,445110.0,2016-01-21,2016
SAFEWAY INC,OR,445110.0,2007-03-01,2007
PRODUCE PALACE INC,MI,445110.0,2007-10-10,2007
"NAMDOR INC., DBA GRISTEDE'S FOOD INC.",NY,445110.0,2003-03-18,2003
SAFEWAY INC,OR,445110.0,2004-01-08,2004
"HY-VEE FOOD STORES, INC.",IA,445110.0,2013-03-07,2013
MEIJER STORES LIMITED PARTNERSHIP,OH,445110.0,2012-07-03,2012
FOOD LION LLC,VA,445110.0,2008-10-08,2008
"DEMOULAS SUPER MARKETS, INC.",MA,445110.0,2014-04-18,2014
